User_1,Mentions,Conative,User_2
xandescaquette,viclucchesi,"('names', 'freedom')",legionarybr
martirisruy,VID,"('freedom', 'expression')",legionarybr
araci_brasil,viltamar_junior,"('expression', 'works')",legionarybr
temperado.ocio,vistapatria,"('works', 'think')",legionarybr
temperado.ocio,vistapatria,"('think', 'ministers')",legionarybr
daianinha150,vitorrorizlousa,"('ministers', 'never')",legionarybr
daianinha150,vitorrorizlousa,"('never', 'quiet')",legionarybr
gisellecolete,VittorioSgarbi,"('quiet', 'life')",legionarybr
menteoutlieroficial,vlogdolisboa,"('life', 'travel')",legionarybr
danielalimaverde,VolWeltNews,"('travel', 'another')",legionarybr
danielalimaverde,VolWeltNews,"('another', 'country')",legionarybr
danielalimaverde,VolWeltNews,"('country', 'brazilians')",legionarybr
elisete.a.o,WalidPhares,"('brazilians', 'curse')",legionarybr
metodouom,wallstreetpost,"('curse', 'possible')",legionarybr
rosana_n_b,washingtonpost,"('possible', 'nameshere')",legionarybr
rheinerj,washingtonpost,"('nameshere', 'brazil')",legionarybr
rheinerj,washingtonpost,"('brazil', 'longer')",legionarybr
rheinerj,washingtonpost,"('longer', 'going')",legionarybr
rheinerj,washingtonpost,"('going', 'dinner')",legionarybr
rheinerj,washingtonpost,"('dinner', 'people')",legionarybr
rheinerj,washingtonpost,"('people', 'already')",legionarybr
rheinerj,washingtonpost,"('already', 'mark')",legionarybr
rheinerj,washingtonpost,"('mark', 'ministers')",legionarybr
rheinerj,washingtonpost,"('ministers', 'life')",legionarybr
rosana_n_b,washingtonpost,"('life', 'brazil')",legionarybr
rosana_n_b,washingtonpost,"('brazil', 'refers')",legionarybr
rosana_n_b,washingtonpost,"('refers', 'house')",legionarybr
raphaelpw35,washingtonpost,"('house', 'arrest')",legionarybr
raphaelpw35,washingtonpost,"('interlagos', 'sao')",legionarybr
raphaelpw35,washingtonpost,"('sao', 'paulo')",legionarybr
raphaelpw35,washingtonpost,"('paulo', 'wonder')",legionarybr
rosana_n_b,washingtonpost,"('wonder', 'votes')",legionarybr
rosana_n_b,washingtonpost,"('votes', 'thief')",legionarybr
rosana_n_b,washingtonpost,"('interent', 'blessing')",legionarybr
rosana_n_b,washingtonpost,"('blessing', 'thats')",legionarybr
rosana_n_b,washingtonpost,"('thats', 'pay')",legionarybr
raphaelpw35,washingtonpost,"('pay', 'want')",legionarybr
raphaelpw35,washingtonpost,"('want', 'see')",legionarybr
raphaelpw35,washingtonpost,"('see', 'explain')",legionarybr
renatatempo,washingtonpost,"('explain', 'reliable')",legionarybr
renatatempo,washingtonpost,"('reliable', 'aldable')",legionarybr
renatatempo,washingtonpost,"('aldable', 'part')",legionarybr
renatatempo,washingtonpost,"('given', 'mission')",drenagem_cirurgica
renatatempo,washingtonpost,"('mission', 'accomplished')",drenagem_cirurgica
renatatempo,washingtonpost,"('accomplished', 'mission')",drenagem_cirurgica
renatatempo,washingtonpost,"('mission', 'world')",drenagem_cirurgica
renatatempo,washingtonpost,"('world', 'seeing')",drenagem_cirurgica
rosana_n_b,washingtonpost,"('patriotic', 'movement')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('movement', 'brazil')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('brazil', 'urgent')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('urgent', 'cacique')",uandersongomes_brasil
renatatempo,washingtonpost,"('cacique', 'xavante')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('xavante', 'serer')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('serer', 'stuck')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('stuck', 'dawn')",uandersongomes_brasil
rosana_n_b,washingtonpost,"('dawn', 'sent')",uandersongomes_brasil
raphaelpw35,washingtonpost,"('sent', 'message')",uandersongomes_brasil
raphaelpw35,washingtonpost,"('th', 'day')",vania.mesquita615
raphaelpw35,washingtonpost,"('day', 'manifestations')",vania.mesquita615
raphaelpw35,washingtonpost,"('manifestations', 'brazil')",vania.mesquita615
raphaelpw35,washingtonpost,"('brazil', 'brazil')",vania.mesquita615
amandamayaroteiro,washingtonpost,"('brazil', 'stolen')",vania.mesquita615
raphaelpw35,washingtonpost,"('stolen', 'brazil')",vania.mesquita615
dra.michelemiranda_nutri,washingtonpost,"('brazil', 'stolen')",vania.mesquita615
dra.michelemiranda_nutri,washingtonpost,"('stolen', 'stole')",vania.mesquita615
angela.lucchesi.37,washingtonpost,"('stole', 'freedom')",vania.mesquita615
dra.michelemiranda_nutri,washingtonpost,"('freedom', 'expression')",vania.mesquita615
leonardosmoliilima,washingtonpost,"('expression', 'try')",vania.mesquita615
zoroastofelix,washingtonpost,"('try', 'shut')",vania.mesquita615
leonardosmoliilima,washingtonpost,"('shut', 'every')",vania.mesquita615
leonardosmoliilima,washingtonpost,"('every', 'day')",vania.mesquita615
zoroastofelix,washingtonpost,"('day', 'stole')",vania.mesquita615
andreluiz_shekinah,"washingtonpost,","('stole', 'freedom')",vania.mesquita615
maedenerdepet,wassefsp,"('freedom', 'press')",vania.mesquita615
rosana_n_b,wellingtonmacedoapoio,"('press', 'omit')",vania.mesquita615
danielalimaverde,Weltnews,"('omit', 'news')",vania.mesquita615
danielalimaverde,Weltnews,"('news', 'facts')",vania.mesquita615
danielalimaverde,Weltnews,"('facts', 'happening')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('happening', 'country')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('country', 'every')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('every', 'day')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('day', 'punishing')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('punishing', 'journalists')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('journalists', 'parliamentarians')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('parliamentarians', 'whoever')",vania.mesquita615
pjdigitalweb,whashingtonpost,"('whoever', 'talks')",vania.mesquita615
wheaponreserve,wheapon3,"('talks', 'even')",vania.mesquita615
wheaponreserve,wheaponarm,"('even', 'fines')",vania.mesquita615
wheaponreserve,wheaponarm,"('fines', 'tvs')",vania.mesquita615
wheaponreserve,wheaponarm,"('tvs', 'stole')",vania.mesquita615
wheaponreserve,wheaponarm,"('stole', 'laws')",vania.mesquita615
wheaponreserve,wheaponarm,"('laws', 'federal')",vania.mesquita615
wheaponreserve,wheaponarm,"('federal', 'constitutionthey')",vania.mesquita615
wheaponreserve,wheaponreserve,"('constitutionthey', 'burn')",vania.mesquita615
wheaponreserve,wheaponreserve,"('burn', 'tear')",vania.mesquita615
wheaponreserve,wheaponreserve,"('tear', 'magna')",vania.mesquita615
wheaponreserve,wheaponreserve,"('magna', 'lawand')",vania.mesquita615
wheaponreserve,wheaponreserve,"('lawand', 'keep')",vania.mesquita615
wheaponreserve,wheaponreserve,"('keep', 'became')",vania.mesquita615
revistagravataiofcl,whitehelmetsbrasil,"('became', 'mere')",vania.mesquita615
metodouom,whitehelmetsbrasil,"('mere', 'political')",vania.mesquita615
rodrigocema,williamquagliotto,"('political', 'activists')",vania.mesquita615
regina_keshi,williangregio,"('activists', 'without')",vania.mesquita615
mauromascherpa,williangregio,"('without', 'impartialityjustice')",vania.mesquita615
cissa2903,williangregio,"('impartialityjustice', 'blind')",vania.mesquita615
sulguria,WillLisil),"('blind', 'steal')",vania.mesquita615
pauloavila1668,withrepost,"('steal', 'defraud')",vania.mesquita615
angela.lucchesi.37,WNewsday,"('defraud', 'ballot')",vania.mesquita615
rheinerj,wsj,"('ballot', 'boxes')",vania.mesquita615
rheinerj,wsj,"('boxes', 'able')",vania.mesquita615
rheinerj,wsj,"('able', 'shut')",vania.mesquita615
rheinerj,wsj,"('shut', 'people')",vania.mesquita615
rheinerj,wsj,"('people', 'streets')",vania.mesquita615
rheinerj,wsj,"('streets', 'resistance')",vania.mesquita615
rheinerj,wsj,"('resistance', 'opposition')",vania.mesquita615
rheinerj,wsj,"('opposition', 'barbarities')",vania.mesquita615
rheinerj,wsj,"('barbarities', 'seeing')",vania.mesquita615
raphaelpw35,wsj,"('seeing', 'brazilian')",vania.mesquita615
raphaelpw35,wsj,"('brazilian', 'nation')",vania.mesquita615
renatatempo,wsj,"('nation', 'light')",vania.mesquita615
renatatempo,wsj,"('light', 'day')",vania.mesquita615
renatatempo,wsj,"('porto', 'alegrers')",ronaldopatriotabrasil
renatatempo,wsj,"('alegrers', 'time')",ronaldopatriotabrasil
renatatempo,wsj,"('time', 'coming')",ronaldopatriotabrasil
renatatempo,wsj,"('coming', 'tic')",ronaldopatriotabrasil
renatatempo,wsj,"('tic', 'tac')",ronaldopatriotabrasil
renatatempo,wsj,"('tac', 'tic')",ronaldopatriotabrasil
rosana_n_b,wsj,"('tic', 'tac')",ronaldopatriotabrasil
rosana_n_b,wsj,"('insta', 'ol')",glaucio_linhares
rosana_n_b,wsj,"('ol', 'insta')",glaucio_linhares
rosana_n_b,wsj,"('insta', 'truth')",glaucio_linhares
renatatempo,wsj,"('truth', 'short')",glaucio_linhares
rosana_n_b,wsj,"('short', 'commentcompartile')",glaucio_linhares
rosana_n_b,wsj,"('commentcompartile', 'still')",glaucio_linhares
rosana_n_b,wsj,"('still', 'think')",glaucio_linhares
rosana_n_b,wsj,"('think', 'bolsonaro')",glaucio_linhares
raphaelpw35,wsj,"('bolsonaro', 'asshole')",glaucio_linhares
raphaelpw35,wsj,"('asshole', 'knows')",glaucio_linhares
raphaelpw35,wsj,"('knows', 'nothing')",glaucio_linhares
raphaelpw35,wsj,"('extent', 'arrived')",legionarybr
raphaelpw35,wsj,"('arrived', 'light')",legionarybr
amandamayaroteiro,wsj,"('light', 'people')",legionarybr
raphaelpw35,wsj,"('people', 'dominated')",legionarybr
carlos_ojunior,wsj,"('dominated', 'damn')",legionarybr
zoroastofelix,wsj,"('damn', 'ideologist')",legionarybr
andreluiz_shekinah,"wsj,","('urgentetic', 'tacarmy')",reglasokolova
danielalimaverde,WSJJapan,"('tacarmy', 'preparing')",reglasokolova
danielalimaverde,WSJJapan,"('preparing', 'give')",reglasokolova
danielalimaverde,WSJJapan,"('give', 'glpe')",reglasokolova
zoroastofelix,wsjr_,"('insta', 'ol')",fazueleai
xandescaquette,xandescaquette,"('ol', 'insta')",fazueleai
xandescaquette,xandescaquette,"('insta', 'truth')",fazueleai
andersonalexandrebruch,Yamiche,"('truth', 'short')",fazueleai
_susantosss,yesbrasilusa,"('short', 'commentcompartile')",fazueleai
rosana_n_b,yesbrasilusa,"('commentcompartile', 'still')",fazueleai
walalvesbh,yesbrasilusa,"('still', 'think')",fazueleai
walalvesbh,yesbrasilusa,"('think', 'bolsonaro')",fazueleai
ritaluziecoutinho,zdfheute,"('bolsonaro', 'asshole')",fazueleai
ritaluziecoutinho,zdfheute,"('asshole', 'knows')",fazueleai
ritaluziecoutinho,zdfheute,"('knows', 'nothing')",fazueleai
ritaluziecoutinho,zdfheute,"('hs', 'itajasc')",sucelso_sc
ritaluziecoutinho,zdfheute,"('itajasc', 'come')",sucelso_sc
ritaluziecoutinho,zdfheute,"('come', 'streetsupreme')",sucelso_sc
ritaluziecoutinho,zdfheute,"('streetsupreme', 'people')",sucelso_sc
daianinha150,zirlanemaranhao,"('people', 'paulo')",sucelso_sc
daianinha150,zirlanemaranhao,"('paulo', 'vitor')",sucelso_sc
daianinha150,zirlanenogueira,"('vitor', 'hypocrites')",sucelso_sc
daianinha150,zirlanenogueira,"('hypocrites', 'channel')",sucelso_sc
oposicaoferrenha,zoebmartinez,"('channel', 'speaking')",sucelso_sc
,,"('november', 'cta')",ricoolivernomadedigital
,,"('november', 'cta')",rico.oliverr
,,"('stop', 'everything')",taxi.defranquine
,,"('everything', 'brasilia')",taxi.defranquine
,,"('brasilia', 'intervention')",taxi.defranquine
,,"('intervention', 'intervention')",taxi.defranquine
,,"('time', 'us')",legionarybr
,,"('us', 'ploclam')",legionarybr
,,"('ploclam', 'new')",legionarybr
,,"('new', 'independence')",legionarybr
,,"('independence', 'free')",legionarybr
,,"('free', 'thief')",legionarybr
,,"('thief', 'toga')",legionarybr
,,"('toga', 'lawyers')",legionarybr
,,"('insta', 'ol')",glaucio_linhares
,,"('ol', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('commentcompartile', 'still')",glaucio_linhares
,,"('still', 'think')",glaucio_linhares
,,"('think', 'bolsonaro')",glaucio_linhares
,,"('bolsonaro', 'asshole')",glaucio_linhares
,,"('asshole', 'knows')",glaucio_linhares
,,"('knows', 'nothing')",glaucio_linhares
,,"('insta', 'ol')",glaucio_linhares
,,"('ol', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('commentcompartile', 'still')",glaucio_linhares
,,"('still', 'think')",glaucio_linhares
,,"('think', 'bolsonaro')",glaucio_linhares
,,"('bolsonaro', 'asshole')",glaucio_linhares
,,"('asshole', 'knows')",glaucio_linhares
,,"('knows', 'nothing')",glaucio_linhares
,,"('insta', 'ol')",glaucio_linhares
,,"('ol', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('commentcompartile', 'still')",glaucio_linhares
,,"('still', 'think')",glaucio_linhares
,,"('think', 'bolsonaro')",glaucio_linhares
,,"('bolsonaro', 'asshole')",glaucio_linhares
,,"('asshole', 'knows')",glaucio_linhares
,,"('knows', 'nothing')",glaucio_linhares
,,"('cut', 'light')",legionarybr
,,"('light', 'square')",legionarybr
,,"('square', 'protesters')",legionarybr
,,"('protesters', 'system')",legionarybr
,,"('system', 'wants')",legionarybr
,,"('wants', 'knock')",legionarybr
,,"('knock', 'us')",legionarybr
,,"('us', 'every')",legionarybr
,,"('every', 'way')",legionarybr
,,"('way', 'notthis')",legionarybr
,,"('notthis', 'gives')",legionarybr
,,"('gives', 'us')",legionarybr
,,"('us', 'strength')",legionarybr
,,"('congratulations', 'general')",brancarjrio
,,"('general', 'deserves')",brancarjrio
,,"('deserves', 'respect')",brancarjrio
,,"('insta', 'ol')",glaucio_linhares
,,"('ol', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('commentcompartile', 'still')",glaucio_linhares
,,"('still', 'think')",glaucio_linhares
,,"('think', 'bolsonaro')",glaucio_linhares
,,"('bolsonaro', 'asshole')",glaucio_linhares
,,"('asshole', 'knows')",glaucio_linhares
,,"('knows', 'nothing')",glaucio_linhares
,,"('power', 'emanates')",brancarjrio
,,"('emanates', 'people')",brancarjrio
,,"('people', 'give')",brancarjrio
,,"('give', 'retreat')",brancarjrio
,,"('retreat', 'attention')",brancarjrio
,,"('attention', 'truckers')",brancarjrio
,,"('truckers', 'save')",brancarjrio
,,"('save', 'brazil')",brancarjrio
,,"('insta', 'ol')",glaucio_linhares
,,"('ol', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('commentcompartile', 'still')",glaucio_linhares
,,"('still', 'think')",glaucio_linhares
,,"('think', 'bolsonaro')",glaucio_linhares
,,"('bolsonaro', 'asshole')",glaucio_linhares
,,"('asshole', 'knows')",glaucio_linhares
,,"('knows', 'nothing')",glaucio_linhares
,,"('petist', 'party')",brancarjrio
,,"('party', 'baddo')",brancarjrio
,,"('baddo', 'l')",brancarjrio
,,"('sorry', 'voted')",brancarjrio
,,"('voted', 'ptthere')",brancarjrio
,,"('ptthere', 'still')",brancarjrio
,,"('still', 'time')",brancarjrio
,,"('time', 'change')",brancarjrio
,,"('change', 'go')",brancarjrio
,,"('go', 'ahead')",brancarjrio
,,"('ahead', 'barracks')",brancarjrio
,,"('barracks', 'asking')",brancarjrio
,,"('asking', 'bolsonaro')",brancarjrio
,,"('bolsonaro', 'reelected')",brancarjrio
,,"('reelected', 'presidency')",brancarjrio
,,"('presidency', 'vote')",brancarjrio
,,"('vote', 'l')",brancarjrio
,,"('brazil', 'already')",brancarjrio
,,"('already', 'become')",brancarjrio
,,"('become', 'venezuela')",brancarjrio
,,"('venezuela', 'sad')",brancarjrio
,,"('one', 'purpose')",brancarjrio
,,"('purpose', 'bolsonaro')",brancarjrio
,,"('bolsonaro', 'presidency')",brancarjrio
,,"('presidency', 'reelected')",brancarjrio
,,"('reelected', 'peoplebraslia')",brancarjrio
,,"('peoplebraslia', 'crowded')",brancarjrio
,,"('crowded', 'even')",brancarjrio
,,"('even', 'temporal')",brancarjrio
,,"('temporal', 'lets')",brancarjrio
,,"('lets', 'give')",brancarjrio
,,"('give', 'presidentadadobrasil')",brancarjrio
,,"('song', 'strong')",brancarjrio
,,"('strong', 'feeling')",brancarjrio
,,"('feeling', 'italians')",brancarjrio
,,"('italians', 'well')",brancarjrio
,,"('well', 'placed')",brancarjrio
,,"('placed', 'demonstrations')",brancarjrio
,,"('demonstrations', 'brazil')",brancarjrio
,,"('buy', 'weapon')",brancarjrio
,,"('weapon', 'legally')",brancarjrio
,,"('legally', 'possession')",brancarjrio
,,"('possession', 'gun')",brancarjrio
,,"('gun', 'alexandre')",brancarjrio
,,"('alexandre', 'stf')",brancarjrio
,,"('stf', 'house')",brancarjrio
,,"('house', 'invade')",brancarjrio
,,"('invade', 'take')",brancarjrio
,,"('take', 'gunare')",brancarjrio
,,"('gunare', 'sorry')",brancarjrio
,,"('sorry', 'petistasdo')",brancarjrio
,,"('petistasdo', 'l')",brancarjrio
,,"('petistas', 'invading')",brancarjrio
,,"('invading', 'mercadao')",brancarjrio
,,"('mercadao', 'requiring')",brancarjrio
,,"('requiring', 'basic')",brancarjrio
,,"('basic', 'basketsits')",brancarjrio
,,"('basketsits', 'sad')",brancarjrio
,,"('sad', 'l')",brancarjrio
,,"('l', 'thats')",brancarjrio
,,"('thats', 'beginning')",brancarjrio
,,"('mst', 'lula')",brancarjrio
,,"('lula', 'movement')",brancarjrio
,,"('movement', 'vilas')",brancarjrio
,,"('vilas', 'favelas')",brancarjrio
,,"('favelas', 'mlb')",brancarjrio
,,"('mlb', 'neighborhoods')",brancarjrio
,,"('neighborhoods', 'also')",brancarjrio
,,"('also', 'invaded')",brancarjrio
,,"('invaded', 'supermarket')",brancarjrio
,,"('supermarket', 'belmpa')",brancarjrio
,,"('brasilia', 'beautiful')",brancarjrio
,,"('president', 'love')",brancarjrio
,,"('insta', 'ol')",fazueleai
,,"('ol', 'insta')",fazueleai
,,"('insta', 'truth')",fazueleai
,,"('truth', 'short')",fazueleai
,,"('short', 'commentcompartile')",fazueleai
,,"('commentcompartile', 'still')",fazueleai
,,"('still', 'think')",fazueleai
,,"('think', 'bolsonaro')",fazueleai
,,"('bolsonaro', 'asshole')",fazueleai
,,"('asshole', 'knows')",fazueleai
,,"('knows', 'nothing')",fazueleai
,,"('brasilia', 'congratulations')",brancarjrio
,,"('congratulations', 'patriots')",brancarjrio
,,"('senators', 'cowardly')",brancarjrio
,,"('cowardly', 'bought')",brancarjrio
,,"('bought', 'shame')",brancarjrio
,,"('shame', 'pec')",brancarjrio
,,"('pec', 'robbery')",brancarjrio
,,"('robbery', 'approved')",brancarjrio
,,"('approved', 'today')",brancarjrio
,,"('today', 'people')",brancarjrio
,,"('people', 'pay')",brancarjrio
,,"('pay', 'bill')",brancarjrio
,,"('law', 'brazil')",brancarjrio
,,"('brazil', 'would')",brancarjrio
,,"('would', 'many')",brancarjrio
,,"('many', 'without')",brancarjrio
,,"('without', 'hands')",brancarjrio
,,"('hands', 'feet')",brancarjrio
,,"('feet', 'akay')",brancarjrio
,,"('akay', 'lose')",brancarjrio
,,"('lose', 'little')",brancarjrio
,,"('little', 'finger')",brancarjrio
,,"('finger', 'right')",brancarjrio
,,"('need', 'camp')",brancarjrio
,,"('camp', 'thief')",brancarjrio
,,"('thief', 'go')",brancarjrio
,,"('go', 'ramp')",brancarjrio
,,"('ramp', 'stop')",brancarjrio
,,"('stop', 'victory')",brancarjrio
,,"('xando', 'pomp')",legionarybr
,,"('pomp', 'emperor')",legionarybr
,,"('emperor', 'censorship')",legionarybr
,,"('censorship', 'speaking')",legionarybr
,,"('speaking', 'us')",legionarybr
,,"('us', 'democracy')",legionarybr
,,"('democracy', 'freedom')",legionarybr
,,"('freedom', 'expression')",legionarybr
,,"('expression', 'arnaldo')",legionarybr
,,"('think', 'great')",legionarybr
,,"('great', 'movement')",legionarybr
,,"('movement', 'happening')",legionarybr
,,"('happening', 'give')",legionarybr
,,"('give', 'anything')",legionarybr
,,"('anything', 'soon')",legionarybr
,,"('soon', 'surprised')",legionarybr
,,"('damn', 'alexandre')",brancarjrio
,,"('alexandre', 'morais')",brancarjrio
,,"('morais', 'dictator')",brancarjrio
,,"('dictator', 'torturer')",brancarjrio
,,"('blow', 'already')",brancarjrio
,,"('already', 'given')",brancarjrio
,,"('given', 'alexandre')",brancarjrio
,,"('alexandre', 'moraes')",brancarjrio
,,"('moraes', 'supreme')",brancarjrio
,,"('supreme', 'dont')",brancarjrio
,,"('dont', 'see')",brancarjrio
,,"('see', 'doesnt')",brancarjrio
,,"('doesnt', 'want')",brancarjrio
,,"('brazilian', 'society')",brancarjrio
,,"('society', 'suffered')",brancarjrio
,,"('suffered', 'coup')",brancarjrio
,,"('coup', 'practiced')",brancarjrio
,,"('practiced', 'federal')",brancarjrio
,,"('federal', 'supreme')",brancarjrio
,,"('supreme', 'court')",brancarjrio
,,"('court', 'simple')",brancarjrio
,,"('playing', 'terror')",brancarjrio
,,"('terror', 'public')",brancarjrio
,,"('public', 'transparency')",brancarjrio
,,"('transparency', 'hearing')",brancarjrio
,,"('brbara', 'housewife')",brancarjrio
,,"('housewife', 'asked')",brancarjrio
,,"('asked', 'supreme')",brancarjrio
,,"('supreme', 'court')",brancarjrio
,,"('court', 'rights')",brancarjrio
,,"('rights', 'given')",brancarjrio
,,"('given', 'stf')",brancarjrio
,,"('stf', 'corrupt')",brancarjrio
,,"('corrupt', 'thief')",brancarjrio
,,"('thief', 'bandits')",brancarjrio
,,"('bandits', 'asked')",brancarjrio
,,"('asked', 'help')",brancarjrio
,,"('help', 'justice')",brancarjrio
,,"('justice', 'people')",brancarjrio
,,"('people', 'peacefully')",brancarjrio
,,"('peacefully', 'manifesting')",brancarjrio
,,"('manifesting', 'barracks')",brancarjrio
,,"('barracks', 'public')",brancarjrio
,,"('public', 'hearing')",brancarjrio
,,"('hearing', 'transparency')",brancarjrio
,,"('god', 'mercy')",brancarjrio
,,"('mercy', 'people')",brancarjrio
,,"('people', 'power')",brancarjrio
,,"('power', 'emanates')",brancarjrio
,,"('emanates', 'people')",brancarjrio
,,"('people', 'people')",brancarjrio
,,"('people', 'supreme')",brancarjrio
,,"('xando', 'ovated')",legionarybr
,,"('ovated', 'us')",legionarybr
,,"('need', 'camp')",brancarjrio
,,"('camp', 'thief')",brancarjrio
,,"('thief', 'go')",brancarjrio
,,"('go', 'ramp')",brancarjrio
,,"('ramp', 'stop')",brancarjrio
,,"('stop', 'victory')",brancarjrio
,,"('look', 'criminals')",brancarjrio
,,"('criminals', 'stake')",brancarjrio
,,"('stake', 'threat')",brancarjrio
,,"('threat', 'death')",brancarjrio
,,"('death', 'alexandre')",brancarjrio
,,"('alexandre', 'morais')",brancarjrio
,,"('morais', 'bad')",brancarjrio
,,"('bad', 'thing')",brancarjrio
,,"('thing', 'limit')",brancarjrio
,,"('biggest', 'manifestation')",brancarjrio
,,"('manifestation', 'history')",brancarjrio
,,"('history', 'world')",brancarjrio
,,"('world', 'happening')",brancarjrio
,,"('happening', 'brazil')",brancarjrio
,,"('brazil', 'serving')",brancarjrio
,,"('serving', 'example')",brancarjrio
,,"('example', 'countries')",brancarjrio
,,"('countries', 'brazil')",brancarjrio
,,"('brazil', 'never')",brancarjrio
,,"('never', 'surrender')",brancarjrio
,,"('surrender', 'dictator')",brancarjrio
,,"('dictator', 'never')",brancarjrio
,,"('trucker', 'alexandre')",brancarjrio
,,"('alexandre', 'morais')",brancarjrio
,,"('morais', 'killed')",brancarjrio
,,"('killed', 'giving')",brancarjrio
,,"('giving', 'fine')",brancarjrio
,,"('fine', 'demonstrationshe')",brancarjrio
,,"('demonstrationshe', 'committed')",brancarjrio
,,"('committed', 'suicide')",brancarjrio
,,"('come', 'street')",brancarjrio
,,"('street', 'raw')",brancarjrio
,,"('raw', 'thief')",brancarjrio
,,"('thief', 'go')",brancarjrio
,,"('go', 'ramp')",brancarjrio
,,"('ramp', 'stop')",brancarjrio
,,"('stop', 'victory')",brancarjrio
,,"('another', 'crime')",brancarjrio
,,"('crime', 'alexandre')",brancarjrio
,,"('alexandre', 'morais')",brancarjrio
,,"('morais', 'ordered')",brancarjrio
,,"('ordered', 'cancellation')",brancarjrio
,,"('cancellation', 'allan')",brancarjrio
,,"('allan', 'santoss')",brancarjrio
,,"('santoss', 'passport')",brancarjrio
,,"('passport', 'blogger')",brancarjrio
,,"('blogger', 'united')",brancarjrio
,,"('united', 'states')",brancarjrio
,,"('states', 'considered')",brancarjrio
,,"('considered', 'undocumented')",brancarjrio
,,"('undocumented', 'deported')",brancarjrio
,,"('deported', 'time')",brancarjrio
,,"('time', 'approached')",brancarjrio
,,"('israel', 'received')",brancarjrio
,,"('received', 'statements')",brancarjrio
,,"('statements', 'applause')",brancarjrio
,,"('applause', 'amazed')",brancarjrio
,,"('amazed', 'human')",brancarjrio
,,"('human', 'warmth')",brancarjrio
,,"('warmth', 'brazilians')",brancarjrio
,,"('brazilians', 'repaying')",brancarjrio
,,"('repaying', 'climbing')",brancarjrio
,,"('climbing', 'car')",brancarjrio
,,"('car', 'waving')",brancarjrio
,,"('waving', 'populationwelcome')",brancarjrio
,,"('populationwelcome', 'brazil')",brancarjrio
,,"('greatest', 'criminal')",brancarjrio
,,"('criminal', 'brazils')",brancarjrio
,,"('brazils', 'history')",brancarjrio
,,"('history', 'worse')",brancarjrio
,,"('worse', 'thief')",brancarjrio
,,"('thief', 'man')",brancarjrio
,,"('man', 'killing')",brancarjrio
,,"('killing', 'democracy')",brancarjrio
,,"('democracy', 'freedom')",brancarjrio
,,"('freedom', 'expression')",brancarjrio
,,"('expression', 'lives')",brancarjrio
,,"('lives', 'millions')",brancarjrio
,,"('millions', 'brazilians')",brancarjrio
,,"('brazilians', 'direamadasalvasil')",brancarjrio
,,"('patriotic', 'movement')",uandersongomes_brasil
,,"('movement', 'brazil')",uandersongomes_brasil
,,"('brazil', 'month')",uandersongomes_brasil
,,"('month', 'camped')",uandersongomes_brasil
,,"('camped', 'workers')",uandersongomes_brasil
,,"('workers', 'zap')",uandersongomes_brasil
,,"('zap', 'patriotas')",uandersongomes_brasil
,,"('patriotas', 'aunts')",uandersongomes_brasil
,,"('aunts', 'ignored')",uandersongomes_brasil
,,"('ignored', 'media')",uandersongomes_brasil
,,"('media', 'overnight')",uandersongomes_brasil
,,"('overnight', 'black')",uandersongomes_brasil
,,"('black', 'blocks')",uandersongomes_brasil
,,"('blocks', 'left')",uandersongomes_brasil
,,"('left', 'terrorism')",uandersongomes_brasil
,,"('terrorism', 'tactics')",uandersongomes_brasil
,,"('tactics', 'appearoh')",uandersongomes_brasil
,,"('appearoh', 'sure')",uandersongomes_brasil
,,"('sure', 'william')",uandersongomes_brasil
,,"('william', 'bonner')",uandersongomes_brasil
,,"('bonner', 'talk')",uandersongomes_brasil
,,"('talk', 'jornal')",uandersongomes_brasil
,,"('jornal', 'nacional')",uandersongomes_brasil
,,"('nacional', 'fully')",uandersongomes_brasil
