User_1,Mentions,Conative,User_2
nordesteconservadorbr,cbsnews,"('history', 'insist')",brasilturismocom
vall.seabra,cbsnews,"('insist', 'idea')",brasilturismocom
albertoalmeidab,cbsnews,"('idea', 'corruption')",brasilturismocom
fabiodearaujo.7,cbsnews,"('corruption', 'inherent')",brasilturismocom
claudia.gpl,CBSNEWS,"('inherent', 'brazilian')",brasilturismocom
fabiodearaujo.7,cbsnews,"('brazilian', 'politics')",brasilturismocom
rosane_vallier,cbsnews,"('politics', 'aware')",brasilturismocom
nordesteconservadorbr,cbsnews,"('aware', 'next')",brasilturismocom
jeffersonalaor,cbsnews,"('next', 'four')",brasilturismocom
jeffersonalaor,cbsnews,"('four', 'years')",brasilturismocom
bethcharello,cbsnews,"('years', 'command')",brasilturismocom
nordesteconservadorbr,cbsnews,"('command', 'country')",brasilturismocom
miriansteenhagen,cbsnews,"('country', 'ideals')",brasilturismocom
nordesteconservadorbr,cbsnews,"('ideals', 'essential')",brasilturismocom
antonio_bezerrasoares,cbsnews,"('essential', 'voter')",brasilturismocom
edersoncleberdesouza,cbsnews,"('voter', 'makes')",brasilturismocom
nordesteconservadorbr,cbsnews,"('makes', 'choice')",brasilturismocom
nordesteconservadorbr,cbsnews,"('choice', 'consciously')",brasilturismocom
vall.seabra,cbsnews,"('consciously', 'seriously')",brasilturismocom
krikasabadini,cbsnews,"('seriously', 'thus')",brasilturismocom
sergio_brucutu,cbsnews,"('thus', 'meaning')",brasilturismocom
zazaumatos,cbsnews,"('meaning', 'democracy')",brasilturismocom
tay.pellegrini,CBSNEWS,"('democracy', 'lies')",brasilturismocom
blog_do_almeida,cbsnews,"('lies', 'possibility')",brasilturismocom
jeffersonalaor,cbsnews,"('possibility', 'citizen')",brasilturismocom
walterluizmendonca,cbsnews,"('citizen', 'choosing')",brasilturismocom
tay.pellegrini,CBSNEWS,"('choosing', 'candidate')",brasilturismocom
walterluizmendonca,cbsnews,"('candidate', 'praa')",brasilturismocom
liberdadeacimade_tudo,cbsnews,"('praa', 'trs')",brasilturismocom
liberdadeacimade_tudo,cbsnews,"('trs', 'powers')",brasilturismocom
maedenerdepet,cbsnews,"('powers', 'brasilia')",brasilturismocom
brasilisrj,cbsnews,"('brasilia', 'brazil')",brasilturismocom
doceartesacra1,cbsnews,"('brazil', 'wide')",brasilturismocom
blog_do_almeida,cbsnews,"('wide', 'open')",brasilturismocom
blog_do_almeida,cbsnews,"('open', 'space')",brasilturismocom
nil.silvaoficial,cbsnews,"('space', 'three')",brasilturismocom
nil.silvaoficial,cbsnews,"('three', 'monumental')",brasilturismocom
jeffersonalaor,cbsnews,"('monumental', 'buildings')",brasilturismocom
luizwalter2021,cbsnews,"('buildings', 'representing')",brasilturismocom
duasxicarasdeverdade,cbsnews,"('representing', 'three')",brasilturismocom
walterluizmendonca,cbsnews,"('three', 'powers')",brasilturismocom
jeffersonalaor,cbsnews,"('powers', 'brazilian')",brasilturismocom
nordesteconservadorbr,cbsnews,"('brazilian', 'republic')",brasilturismocom
walterluizmendonca,cbsnews,"('republic', 'planalto')",brasilturismocom
nil.silvaoficial,cbsnews,"('planalto', 'palace')",brasilturismocom
luizwalter2021,cbsnews,"('palace', 'headquarters')",brasilturismocom
nordesteconservadorbr,cbsnews,"('headquarters', 'brazilian')",brasilturismocom
jeffersonalaor,cbsnews,"('brazilian', 'executive')",brasilturismocom
walterluizmendonca,cbsnews,"('executive', 'headquarters')",brasilturismocom
walterluizmendonca,cbsnews,"('headquarters', 'federal')",brasilturismocom
alexeiwelte,cbsnews,"('federal', 'supreme')",brasilturismocom
nordesteconservadorbr,cbsnews,"('supreme', 'court')",brasilturismocom
cybellechaves,cbsnews,"('court', 'courtmaximum')",brasilturismocom
cintiasposito,cbsnews,"('courtmaximum', 'judiciary')",brasilturismocom
sergio_brucutu,cbsnews,"('judiciary', 'national')",brasilturismocom
luizwalter2021,cbsnews,"('national', 'congress')",brasilturismocom
duasxicarasdeverdade,cbsnews,"('congress', 'brazil')",brasilturismocom
taissabiasfortes,cbsnews,"('brazil', 'building')",brasilturismocom
walterluizmendonca,cbsnews,"('building', 'hosts')",brasilturismocom
luizwalter2021,cbsnews,"('hosts', 'legislature')",brasilturismocom
nil.silvaoficial,cbsnews,"('legislature', 'national')",brasilturismocom
diegof.direito,cbsnews,"('national', 'levelin')",brasilturismocom
blog_do_almeida,cbsnews,"('levelin', 'addition')",brasilturismocom
victorferraz.10,CBSnews,"('addition', 'three')",brasilturismocom
bethcharello,cbsnews,"('three', 'main')",brasilturismocom
ivanalexmp,cbsnews,"('main', 'buildings')",brasilturismocom
thorbahia22,cbsnews,"('buildings', 'nowadays')",brasilturismocom
jeffersonalaor,cbsnews,"('nowadays', 'buildings')",brasilturismocom
luizwalter2021,cbsnews,"('buildings', 'monuments')",brasilturismocom
walterluizmendonca,cbsnews,"('monuments', 'complete')",brasilturismocom
sophiasilva9469,cbsnews,"('complete', 'landscape')",brasilturismocom
jeobrasil,cbsnews,"('landscape', 'square')",brasilturismocom
prjeomendes,cbsnews,"('square', 'two')",brasilturismocom
jeffersonalaor,cbsnews,"('two', 'story')",brasilturismocom
sosinternationalbr,cbsnews,"('story', 'towers')",brasilturismocom
claudia.gpl,CBSNEWS,"('towers', 'connected')",brasilturismocom
claudiagomes3532507,cbsnews,"('connected', 'catwalkthis')",brasilturismocom
jeffersonalaor,cbsnews,"('catwalkthis', 'structure')",brasilturismocom
ofelipesiena,cbsnews,"('structure', 'forms')",brasilturismocom
emunahrj63,cbsnews,"('forms', 'letter')",brasilturismocom
jessikaveiga,cbsnews,"('letter', 'h')",brasilturismocom
mvintegrativa,cbsnews,"('h', 'symbol')",brasilturismocom
nat_prada,cbsnews,"('symbol', 'concepts')",brasilturismocom
soudadireita3,cbsnews,"('concepts', 'man')",brasilturismocom
kelly_sloboda24,cbsnews,"('man', 'honor')",brasilturismocom
nordesteconservadorbr,cbsnews,"('honor', 'honesty')",brasilturismocom
victorferraz.10,CBSnews,"('honesty', 'buildings')",brasilturismocom
grazianoandrade,cbsnews,"('buildings', 'highest')",brasilturismocom
sou_da_direita,cbsnews,"('highest', 'federal')",brasilturismocom
fabiodearaujo.7,cbsnews,"('federal', 'capital')",brasilturismocom
jeffersonalaor,cbsnews,"('capital', 'operate')",brasilturismocom
jeffersonalaor,cbsnews,"('operate', 'administrative')",brasilturismocom
nordesteconservadorbr,cbsnews,"('administrative', 'work')",brasilturismocom
claudiagomes3532507,CBSNews,"('work', 'two')",brasilturismocom
victorferraz.10,CBSnews,"('two', 'legislative')",brasilturismocom
liberdadeacimade_tudo,cbsnews,"('legislative', 'houses')",brasilturismocom
victorferraz.10,CBSnews,"('houses', 'mark')",brasilturismocom
liberdadeacimade_tudo,cbsnews,"('mark', 'would')",brasilturismocom
_elaine.regina,cbsnews,"('would', 'like')",brasilturismocom
andreluiz_shekinah,cbsnews,"('like', 'take')",brasilturismocom
andreluiz_shekinah,CBSNews,"('take', 'praaspoderes')",brasilturismocom
anap.bjj,cbsnews,"('exploration', 'day')",escoladeartes.vemviver
fabiodearaujo.7,cbsnews,"('day', 'students')",escoladeartes.vemviver
mayarabertolino,cbsnews,"('students', 'day')",escoladeartes.vemviver
desordem.informacional,cbsnews,"('day', 'yesterdaythe')",escoladeartes.vemviver
emanueldiniz.pb,cbsnews,"('yesterdaythe', 'film')",escoladeartes.vemviver
avivihana,cbsnews*,"('film', 'theater')",escoladeartes.vemviver
carlosruivo1,cbsnews*,"('theater', 'classes')",escoladeartes.vemviver
carlosruivo1,cbsnews*,"('classes', 'able')",escoladeartes.vemviver
carlosruivo1,cbsnews*,"('able', 'fun')",escoladeartes.vemviver
andersonlcquintela,cbsnews*,"('fun', 'learn')",escoladeartes.vemviver
luiscostakrieger,cbsnewyork,"('learn', 'arts')",escoladeartes.vemviver
brasil_news_oficial,cbstv,"('arts', 'experiencesvisiting')",escoladeartes.vemviver
brasil_news_oficial,cbstv,"('experiencesvisiting', 'remarkable')",escoladeartes.vemviver
patricia.tavares.9862,cbstv,"('remarkable', 'cultural')",escoladeartes.vemviver
brasil_news_oficial,cbstv,"('cultural', 'points')",escoladeartes.vemviver
o.hoth.hoth,cbstv,"('points', 'namely')",escoladeartes.vemviver
brasil_news_oficial,cbstv,"('namely', 'cultural')",escoladeartes.vemviver
patriotabrasil26,cbstv,"('cultural', 'complex')",escoladeartes.vemviver
nilton_abreu,cbstv,"('complex', 'national')",escoladeartes.vemviver
anambarrosoliveira,cbstv,"('national', 'library')",escoladeartes.vemviver
opoderdeumpovo,cbstv,"('library', 'brasilia')",escoladeartes.vemviver
nilton_abreu,cbstv,"('brasilia', 'museum')",escoladeartes.vemviver
altos67_,cbstv,"('museum', 'followed')",escoladeartes.vemviver
nilton_abreu,cbstv,"('followed', 'cathedral')",escoladeartes.vemviver
nilton_abreu,cbstv,"('cathedral', 'congress')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('congress', 'going')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('going', 'three')",escoladeartes.vemviver
adribertoo,cbstv,"('three', 'powers')",escoladeartes.vemviver
nilton_abreu,cbstv,"('powers', 'square')",escoladeartes.vemviver
nilton_abreu,cbstv,"('square', 'juscelino')",escoladeartes.vemviver
nilton_abreu,cbstv,"('juscelino', 'kubitschek')",escoladeartes.vemviver
geovaniandradeee,cbstv,"('kubitschek', 'bridge')",escoladeartes.vemviver
altos67_,cbstv,"('bridge', 'ending')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('ending', 'tour')",escoladeartes.vemviver
vempraruasc,cbstv,"('tour', 'break')",escoladeartes.vemviver
kelly_cypriano,cbstv,"('break', 'forthe')",escoladeartes.vemviver
kelly_cypriano,cbstv,"('forthe', 'snack')",escoladeartes.vemviver
sergio_brucutu,cbstv,"('snack', 'dear')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('dear', 'sarah')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('sarah', 'kubitschek')",escoladeartes.vemviver
virliz,cbstv,"('kubitschek', 'park')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('park', 'cultural')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('cultural', 'excursion')",escoladeartes.vemviver
malubathista,cbstv,"('excursion', 'promotes')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('promotes', 'knowledge')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('knowledge', 'variety')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('variety', 'ways')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('ways', 'well')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('well', 'inducing')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('inducing', 'child')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('child', 'want')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('want', 'experience')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('experience', 'new')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('new', 'realities')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('realities', 'discover')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('discover', 'world')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('world', 'giant')",escoladeartes.vemviver
mrbrpat,CBSTV,"('giant', 'charming')",escoladeartes.vemviver
mrbrpat,CBSTV,"('charming', 'beginning')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('beginning', 'break')",escoladeartes.vemviver
nataschabinsely,cbstv,"('break', 'capital')",escoladeartes.vemviver
vempraruasc,cbstv,"('capital', 'nation')",escoladeartes.vemviver
pela_familia_brasileira,cbstv,"('nation', 'information')",escoladeartes.vemviver
nataschabinsely,cbstv,"('information', 'calling')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('calling', 'rua')",escoladeartes.vemviver
vempraruasc,cbstv,"('rua', 'quadra')",escoladeartes.vemviver
vempraruasc,cbstv,"('quadra', 'lot')",escoladeartes.vemviver
mrbrpat,CBSTV,"('lot', 'st')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('st', 'stage')",escoladeartes.vemviver
vempraruasc,cbstv,"('stage', 'j')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('j', 'blue')",escoladeartes.vemviver
antonio_bezerrasoares,cbstv,"('blue', 'heaven')",escoladeartes.vemviver
luiscostakrieger,cbstv,"('heaven', 'valparaso')",escoladeartes.vemviver
serrahenrique2,cbstv,"('valparaso', 'gois')",escoladeartes.vemviver
divirtase.curitiba,cbstv,"('gois', 'project')",escoladeartes.vemviver
antonio_bezerrasoares,cbstv,"('project', 'comes')",escoladeartes.vemviver
mrbrpat,CBSTV,"('comes', 'live')",escoladeartes.vemviver
fiscaisdopoder,cbstv,"('live', 'artaudiovisual')",escoladeartes.vemviver
tativieirasaraiva_montanha,cbstv,"('artaudiovisual', 'production')",escoladeartes.vemviver
reginaevaristopontes22,cbstv,"('production', 'center')",escoladeartes.vemviver
nataschabinsely,cbstv,"('center', 'agreement')",escoladeartes.vemviver
reginaevaristopontes22,cbstv,"('agreement', 'theater')",escoladeartes.vemviver
reginaevaristopontes22,cbstv,"('theater', 'company')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('company', 'come')",escoladeartes.vemviver
robinson_patriota,cbstv,"('come', 'living')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('living', 'municipal')",escoladeartes.vemviver
celinanantes,cbstv,"('municipal', 'government')",escoladeartes.vemviver
hebert_aragao,cbstv,"('government', 'valparaso')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('valparaso', 'gois')",escoladeartes.vemviver
hugo_mansur,cbstv,"('gois', 'secretariat')",escoladeartes.vemviver
mrbrpat,CBSTV,"('secretariat', 'culture')",escoladeartes.vemviver
grazianoandrade,cbstv,"('culture', 'sport')",escoladeartes.vemviver
mrbrpat,CBSTV,"('sport', 'secretariat')",escoladeartes.vemviver
waltermelechcocarvalho,cbstv,"('secretariat', 'finance')",escoladeartes.vemviver
celinanantes,cbstv,"('finance', 'planning')",escoladeartes.vemviver
waltermelechcocarvalho,cbstv,"('planning', 'like')",escoladeartes.vemviver
waltermelechcocarvalho,cbstv,"('like', 'content')",escoladeartes.vemviver
jeffersonalaor,cbstv,"('content', 'dont')",escoladeartes.vemviver
jeffersonalaor,cbstv,"('dont', 'left')",escoladeartes.vemviver
jeffersonalaor,cbstv,"('left', 'already')",escoladeartes.vemviver
mrbrpat,CBSTV,"('already', 'follow')",escoladeartes.vemviver
reginaevaristopontes22,cbstv,"('follow', 'short')",escoladeartes.vemviver
blog_do_almeida,cbstv,"('short', 'comment')",escoladeartes.vemviver
meninadedireitaoficial,cbstv,"('comment', 'save')",escoladeartes.vemviver
vempraruasc,cbstv,"('save', 'share')",escoladeartes.vemviver
waltermelechcocarvalho,cbstv,"('god', 'charge')",rodrigocarmo__
wal.paraty,cbstv,"('charge', 'brazil')",rodrigocarmo__
wal.paraty,cbstv,"('globo', 'trash')",antoniopereirajr.adv
wal.paraty,cbstv,"('trash', 'show')",antoniopereirajr.adv
nordesteconservadorbr,cbstv,"('show', 'qatar')",antoniopereirajr.adv
vall.seabra,cbstv,"('qatar', 'brazilian')",antoniopereirajr.adv
rosane_vallier,cbstv,"('brazilian', 'people')",antoniopereirajr.adv
nordesteconservadorbr,cbstv,"('people', 'woke')",antoniopereirajr.adv
jeffersonalaor,cbstv,"('woke', 'cup')",antoniopereirajr.adv
jeffersonalaor,cbstv,"('cup', 'god')",antoniopereirajr.adv
bethcharello,cbstv,"('god', 'prevented')",antoniopereirajr.adv
nordesteconservadorbr,cbstv,"('guys', 'someone')",kristiano_jotta
miriansteenhagen,cbstv,"('someone', 'tells')",kristiano_jotta
mrbrpat,CBSTV,"('tells', 'press')",kristiano_jotta
mrbrpat,CBSTV,"('press', 'consortium')",kristiano_jotta
nordesteconservadorbr,cbstv,"('consortium', 'hungry')",kristiano_jotta
antonio_bezerrasoares,cbstv,"('hungry', 'public')",kristiano_jotta
edersoncleberdesouza,cbstv,"('public', 'money')",kristiano_jotta
nordesteconservadorbr,cbstv,"('money', 'elections')",kristiano_jotta
nordesteconservadorbr,cbstv,"('elections', 'overwe')",kristiano_jotta
vall.seabra,cbstv,"('overwe', 'already')",kristiano_jotta
krikasabadini,cbstv,"('already', 'know')",kristiano_jotta
sergio_brucutu,cbstv,"('know', 'irregularitiesthey')",kristiano_jotta
zazaumatos,cbstv,"('irregularitiesthey', 'stop')",kristiano_jotta
tativieirasaraiva_montanha,cbstv,"('stop', 'fake')",kristiano_jotta
tay.pellegrini,CBSTV,"('fake', 'news')",kristiano_jotta
blog_do_almeida,cbstv,"('news', 'shameful')",kristiano_jotta
jeffersonalaor,cbstv,"('shameful', 'antonio')",kristiano_jotta
tay.pellegrini,CBSTV,"('antonio', 'lula')",kristiano_jotta
liberdadeacimade_tudo,cbstv,"('day', 'bag')",kristiano_jotta
liberdadeacimade_tudo,cbstv,"('bag', 'crasheddollar')",kristiano_jotta
maedenerdepet,cbstv,"('crasheddollar', 'grows')",kristiano_jotta
brasilisrj,cbstv,"('grows', 'day')",kristiano_jotta
doceartesacra1,cbstv,"('day', 'risk')",kristiano_jotta
blog_do_almeida,cbstv,"('risk', 'brazil')",kristiano_jotta
blog_do_almeida,cbstv,"('brazil', 'grown')",kristiano_jotta
nil.silvaoficial,cbstv,"('grown', 'countrys')",kristiano_jotta
nil.silvaoficial,cbstv,"('countrys', 'economic')",kristiano_jotta
jeffersonalaor,cbstv,"('economic', 'framework')",kristiano_jotta
mrbrpat,CBSTV,"('framework', 'walking')",kristiano_jotta
duasxicarasdeverdade,cbstv,"('walking', 'world')",kristiano_jotta
jeffersonalaor,cbstv,"('world', 'reference')",kristiano_jotta
nordesteconservadorbr,cbstv,"('reference', 'return')",kristiano_jotta
nil.silvaoficial,cbstv,"('return', 'real')",kristiano_jotta
nordesteconservadorbr,cbstv,"('real', 'world')",kristiano_jotta
jeffersonalaor,cbstv,"('world', 'pt')",kristiano_jotta
claudiafeijosampaio,cbstv,"('pt', 'governmentsimagine')",kristiano_jotta
mrbrpat,CBSTV,"('governmentsimagine', 'possession')",kristiano_jotta
nordesteconservadorbr,cbstv,"('possession', 'new')",kristiano_jotta
cintiasposito,cbstv,"('new', 'government')",kristiano_jotta
mrbrpat,CBSTV,"('government', 'pec')",kristiano_jotta
sergio_brucutu,cbstv,"('pec', 'kamikase')",kristiano_jotta
mrbrpat,CBSTV,"('kamikase', 'transition')",kristiano_jotta
duasxicarasdeverdade,cbstv,"('transition', 'piercing')",kristiano_jotta
taissabiasfortes,cbstv,"('piercing', 'ceiling')",kristiano_jotta
nil.silvaoficial,cbstv,"('ceiling', 'public')",kristiano_jotta
diegof.direito,cbstv,"('public', 'accounts')",kristiano_jotta
blog_do_almeida,cbstv,"('accounts', 'billion')",kristiano_jotta
victorferraz.10,cbstv,"('billion', 'says')",kristiano_jotta
bethcharello,cbstv,"('says', 'pay')",kristiano_jotta
ivanalexmp,cbstv,"('pay', 'country')",kristiano_jotta
thorbahia22,cbstv,"('country', 'quickly')",kristiano_jotta
jeffersonalaor,cbstv,"('quickly', 'approach')",kristiano_jotta
mrbrpat,CBSTV,"('approach', 'argentina')",kristiano_jotta
sophiasilva9469,cbstv,"('argentina', 'recently')",kristiano_jotta
jeffersonalaor,cbstv,"('recently', 'inflation')",kristiano_jotta
sosinternationalbr,cbstv,"('inflation', 'per')",kristiano_jotta
tativieirasaraiva_montanha,cbstv,"('per', 'month')",kristiano_jotta
jeffersonalaor,cbstv,"('month', 'however')",kristiano_jotta
ofelipesiena,cbstv,"('however', 'love')",kristiano_jotta
daianymoncao,cbstv,"('love', 'hatred')",kristiano_jotta
emunahrj63,cbstv,"('hatred', 'l')",kristiano_jotta
claudiafeijosampaio,cbstv,"('l', 'corruption')",kristiano_jotta
jessikaveiga,cbstv,"('today', 'look')",inconformax
mvintegrativa,cbstv,"('look', 'images')",inconformax
nat_prada,cbstv,"('images', 'videos')",inconformax
soudadireita3,cbstv,"('videos', 'aue')",inconformax
nordesteconservadorbr,cbstv,"('aue', 'produce')",inconformax
victorferraz.10,cbstv,"('produce', 'brasilia')",inconformax
grazianoandrade,cbstv,"('brasilia', 'get')",inconformax
sou_da_direita,cbstv,"('get', 'heart')",inconformax
jeffersonalaor,cbstv,"('heart', 'burning')",inconformax
jeffersonalaor,cbstv,"('burning', 'patriotic')",inconformax
nordesteconservadorbr,cbstv,"('patriotic', 'flames')",inconformax
victorferraz.10,cbstv,"('flames', 'possible')",inconformax
liberdadeacimade_tudo,cbstv,"('possible', 'measure')",inconformax
victorferraz.10,cbstv,"('measure', 'size')",inconformax
liberdadeacimade_tudo,cbstv,"('size', 'everything')",inconformax
_elaine.regina,cbstv,"('everything', 'happening')",inconformax
andreluiz_shekinah,cbstv,"('happening', 'times')",inconformax
anap.bjj,cbstv,"('times', 'brazil')",inconformax
mayarabertolino,cbstv,"('brazil', 'bolsonaro')",inconformax
desordem.informacional,cbstv,"('bolsonaro', 'flame')",inconformax
avivihana,cbstv*,"('flame', 'years')",inconformax
carlosruivo1,cbstv*,"('years', 'haughty')",inconformax
carlosruivo1,cbstv*,"('haughty', 'even')",inconformax
carlosruivo1,cbstv*,"('even', 'face')",inconformax
andersonlcquintela,cbstv*,"('face', 'dense')",inconformax
andregauchos,cbstvoficial,"('dense', 'darkness')",inconformax
divirtase.curitiba,cbstvstudios,"('darkness', 'today')",inconformax
divirtase.curitiba,cbstvstudios,"('today', 'longer')",inconformax
divirtase.curitiba,cbstvstudios,"('longer', 'alone')",inconformax
divirtase.curitiba,cbstvstudios,"('alone', 'many')",inconformax
divirtase.curitiba,cbstvstudios,"('many', 'risen')",inconformax
divirtase.curitiba,cbstvstudios,"('risen', 'majority')",inconformax
divirtase.curitiba,cbstvstudios,"('majority', 'brazil')",inconformax
divirtase.curitiba,cbstvstudios,"('brazil', 'already')",inconformax
divirtase.curitiba,cbstvstudios,"('already', 'homeland')",inconformax
divirtase.curitiba,cbstvstudios,"('homeland', 'see')",inconformax
divirtase.curitiba,cbstvstudios,"('see', 'kind')",inconformax
divirtase.curitiba,cbstvstudios,"('kind', 'mother')",inconformax
divirtase.curitiba,cbstvstudios,"('mother', 'happy')",inconformax
divirtase.curitiba,cbstvstudios,"('happy', 'already')",inconformax
divirtase.curitiba,cbstvstudios,"('already', 'rooted')",inconformax
divirtase.curitiba,cbstvstudios,"('rooted', 'freedom')",inconformax
divirtase.curitiba,cbstvstudios,"('freedom', 'horizon')",inconformax
divirtase.curitiba,cbstvstudios,"('horizon', 'brazil')",inconformax
divirtase.curitiba,cbstvstudios,"('optimistic', 'good')",inconformax
divirtase.curitiba,cbstvstudios,"('good', 'vibes')",inconformax
divirtase.curitiba,cbstvstudios,"('vibes', 'timeit')",inconformax
divirtase.curitiba,cbstvstudios,"('timeit', 'realistic')",inconformax
divirtase.curitiba,cbstvstudios,"('realistic', 'positiveits')",inconformax
divirtase.curitiba,cbstvstudios,"('positiveits', 'seeing')",inconformax
divirtase.curitiba,cbstvstudios,"('seeing', 'good')",inconformax
divirtase.curitiba,cbstvstudios,"('good', 'side')",inconformax
divirtase.curitiba,cbstvstudios,"('side', 'also')",inconformax
divirtase.curitiba,cbstvstudios,"('also', 'seeing')",inconformax
divirtase.curitiba,cbstvstudios,"('seeing', 'real')",inconformax
divirtase.curitiba,cbstvstudios,"('real', 'side')",inconformax
divirtase.curitiba,cbstvstudios,"('side', 'things')",inconformax
divirtase.curitiba,cbstvstudios,"('things', 'allow')",inconformax
divirtase.curitiba,cbstvstudios,"('allow', 'sad')",inconformax
divirtase.curitiba,cbstvstudios,"('sad', 'cry')",inconformax
divirtase.curitiba,cbstvstudios,"('cry', 'complainand')",inconformax
divirtase.curitiba,cbstvstudios,"('complainand', 'part')",inconformax
divirtase.curitiba,cbstvstudios,"('part', 'get')",inconformax
divirtase.curitiba,cbstvstudios,"('get', 'iti')",inconformax
divirtase.curitiba,cbstvstudios,"('iti', 'wish')",inconformax
divirtase.curitiba,cbstvstudios,"('wish', 'real')",inconformax
divirtase.curitiba,cbstvstudios,"('real', 'happiness')",inconformax
divirtase.curitiba,cbstvstudios,"('happiness', 'illusion')",inconformax
divirtase.curitiba,cbstvstudios,"('illusion', 'life')",inconformax
divirtase.curitiba,cbstvstudios,"('life', 'amazing')",inconformax
divirtase.curitiba,cbstvstudios,"('amazing', 'stagesgood')",inconformax
divirtase.curitiba,cbstvstudios,"('stagesgood', 'heavy')",inconformax
divirtase.curitiba,cbstvstudios,"('heavy', 'timeschallenging')",inconformax
luiscostakrieger,cctv,"('timeschallenging', 'situations')",inconformax
victorferraz.10,cctv,"('situations', 'achievements')",inconformax
victorferraz.10,cctv,"('achievements', 'hope')",inconformax
victorferraz.10,cctv,"('hope', 'find')",inconformax
victorferraz.10,cctv,"('find', 'love')",inconformax
victorferraz.10,cctv,"('love', 'support')",inconformax
luiscostakrieger,cctvtambangan_oyi,"('support', 'affection')",inconformax
bethcharello,cerimedofernan,"('affection', 'peace')",inconformax
mulherespolitica2022,cerimedofernando,"('peace', 'strength')",inconformax
meltheophilo,cerimedofernando,"('strength', 'courage')",inconformax
ironia_repost,cerimedofernando,"('courage', 'regardless')",inconformax
fabiodearaujo.7,cerimedofernando,"('regardless', 'mess')",inconformax
fabiodearaujo.7,cerimedofernando,"('mess', 'outsidehappiness')",inconformax
lukezuca,cerimedofernando,"('outsidehappiness', 'cant')",inconformax
celinanantes,cerimedofernando,"('cant', 'control')",inconformax
cristianeasa,cerimedofernando,"('control', 'almost')",inconformax
meninadedireitaoficial,cerimedofernando,"('almost', 'anything')",inconformax
fabiodearaujo.7,cerimedofernando,"('anything', 'happens')",inconformax
camilamfonsecaa,cerimedofernando,"('booraaa', 'patriots')",tora518seahorse
bethcharello,cerimedofernando,"('patriots', 'ahead')",tora518seahorse
tarci_paixao,cerimedofernando,"('ahead', 'barracks')",tora518seahorse
psicologospelaverdade,cerimedofernando,"('barracks', 'late')",tora518seahorse
tay.pellegrini,CERIMEDOFERNANDO,"('late', 'raise')",tora518seahorse
tay.pellegrini,CERIMEDOFERNANDO,"('raise', 'butt')",tora518seahorse
maedenerdepet,cerimedofernando,"('butt', 'couch')",tora518seahorse
niltonsilveiraoficial,cerimedofernando,"('couch', 'something')",tora518seahorse
duasxicarasdeverdade,cerimedofernando,"('something', 'children')",tora518seahorse
duasxicarasdeverdade,cerimedofernando,"('children', 'grandchildren')",tora518seahorse
bethcharello,cerimedofernando,"('grandchildren', 'nation')",tora518seahorse
deboravg_mg,cerimedofernando,"('nation', 'use')",tora518seahorse
bllogdosfamosos,cerimedofernando,"('use', 'regretting')",tora518seahorse
bethcharello,cfoab,"('regretting', 'later')",tora518seahorse
nicaciofdias,cfoab,"('later', 'settle')",tora518seahorse
desordem.informacional,charliebakerma,"('settle', 'four')",tora518seahorse
bethcharello,charliekirk1776,"('four', 'years')",tora518seahorse
duasxicarasdeverdade,charliekirk1776,"('years', 'warning')",tora518seahorse
duasxicarasdeverdade,charliekirk1776,"('warning', 'isdado')",tora518seahorse
bethcharello,charliekirk1776,"('commander', 'navy')",thierliramos
clayton_cac,charneski.team,"('navy', 'refused')",thierliramos
adriana.mr.luz,chcgcarnes,"('refused', 'go')",thierliramos
lyarouca,cheldinelli,"('go', 'event')",thierliramos
helderviniscius,chicago_sun,"('event', 'contain')",thierliramos
helderviniscius,chicago_sun,"('contain', 'former')",thierliramos
helderviniscius,chicagotribune,"('former', 'consistent')",thierliramos
helderviniscius,chicagotribune,"('say', 'noocommunism')",perfildeapoio
chico_poupancudo_investimentos,chico_poupancudo_investimentos,"('ts', 'says')",thierliramos
fofaorocknbar,cinetaipas,"('says', 'positive')",thierliramos
