User_1,Mentions,Conative,User_2
,,"('react', 'brazil')",adribertoo
,,"('brazil', 'go')",adribertoo
,,"('go', 'doors')",adribertoo
,,"('doors', 'military')",adribertoo
,,"('military', 'barracks')",adribertoo
,,"('barracks', 'fight')",adribertoo
,,"('fight', 'civil')",adribertoo
,,"('civil', 'resistance')",adribertoo
,,"('resistance', 'flag')",adribertoo
,,"('flag', 'green')",adribertoo
,,"('green', 'yellow')",adribertoo
,,"('yellow', 'never')",adribertoo
,,"('never', 'red')",adribertoo
,,"('red', 'fight')",adribertoo
,,"('streetsrj', 'lets')",leopoldocorretorandrade
,,"('lets', 'dawn')",leopoldocorretorandrade
,,"('people', 'good')",madalen_heringer
,,"('good', 'get')",madalen_heringer
,,"('get', 'save')",madalen_heringer
,,"('save', 'nationdo')",madalen_heringer
,,"('nationdo', 'settle')",madalen_heringer
,,"('settle', 'stop')",madalen_heringer
,,"('stop', 'last')",madalen_heringer
,,"('last', 'chance')",madalen_heringer
,,"('prof', 'intervention')",diegogaucho_pf
,,"('intervention', 'manifestation')",diegogaucho_pf
,,"('manifestation', 'manifestation')",diegogaucho_pf
,,"('manifestation', 'manifestation')",diegogaucho_pf
,,"('prof', 'intervention')",diegogaucho_pf
,,"('intervention', 'manifestation')",diegogaucho_pf
,,"('manifestation', 'manifestation')",diegogaucho_pf
,,"('manifestation', 'manifestation')",diegogaucho_pf
,,"('power', 'emanates')",nunesbicudo
,,"('emanates', 'people')",nunesbicudo
,,"('people', 'accept')",nunesbicudo
,,"('accept', 'thief')",nunesbicudo
,,"('thief', 'corrupt')",nunesbicudo
,,"('corrupt', 'power')",nunesbicudo
,,"('power', 'federal')",nunesbicudo
,,"('federal', 'intervention')",nunesbicudo
,,"('intervention', 'already')",nunesbicudo
,,"('already', 'rede')",nunesbicudo
,,"('rede', 'progress')",nunesbicudo
,,"('stf', 'tse')",appviana
,,"('tse', 'want')",appviana
,,"('want', 'bolsonaro')",appviana
,,"('bolsonaro', 'arrest')",appviana
,,"('arrest', 'andor')",appviana
,,"('andor', 'make')",appviana
,,"('make', 'ineligible')",appviana
,,"('ineligible', 'meanwhile')",appviana
,,"('meanwhile', 'bandit')",appviana
,,"('bandit', 'convicted')",appviana
,,"('convicted', 'instances')",appviana
,,"('instances', 'crimes')",appviana
,,"('crimes', 'passive')",appviana
,,"('passive', 'corruption')",appviana
,,"('corruption', 'money')",appviana
,,"('money', 'laundering')",appviana
,,"('laundering', 'discondient')",appviana
,,"('discondient', 'seek')",appviana
,,"('seek', 'bring')",appviana
,,"('bring', 'back')",appviana
,,"('back', 'crime')",appviana
,,"('crime', 'scene')",appviana
,,"('scene', 'brazil')",appviana
,,"('brazil', 'homeland')",appviana
,,"('homeland', 'family')",appviana
,,"('family', 'freedom')",appviana
,,"('freedom', 'hands')",appviana
,,"('hands', 'people')",appviana
,,"('people', 'fate')",appviana
,,"('fate', 'nation')",appviana
,,"('ronald', 'reagan')",appviana
,,"('reagan', 'people')",appviana
,,"('people', 'tell')",appviana
,,"('tell', 'government')",appviana
,,"('government', 'way')",appviana
,,"('way', 'aroundwe')",appviana
,,"('aroundwe', 'people')",appviana
,,"('people', 'free')",appviana
,,"('free', 'share')",appviana
,,"('share', 'video')",appviana
,,"('video', 'important')",appviana
,,"('table', 'manifestations')",_iuri2021
,,"('goiniago', 'intervention')",fabianomaiafranco1974
,,"('live', 'republic')",elisangelaofficial
,,"('republic', 'democracy')",elisangelaofficial
,,"('democracy', 'fundamental')",elisangelaofficial
,,"('fundamental', 'principle')",elisangelaofficial
,,"('principle', 'established')",elisangelaofficial
,,"('established', 'article')",elisangelaofficial
,,"('article', 'cf')",elisangelaofficial
,,"('cf', 'clear')",elisangelaofficial
,,"('clear', 'sole')",elisangelaofficial
,,"('sole', 'paragraph')",elisangelaofficial
,,"('paragraph', 'power')",elisangelaofficial
,,"('power', 'emanates')",elisangelaofficial
,,"('emanates', 'people')",elisangelaofficial
,,"('people', 'exercises')",elisangelaofficial
,,"('exercises', 'elected')",elisangelaofficial
,,"('elected', 'representatives')",elisangelaofficial
,,"('representatives', 'directly')",elisangelaofficial
,,"('directly', 'terms')",elisangelaofficial
,,"('terms', 'constitution')",elisangelaofficial
,,"('stoppage', 'clover')",tony_marques01
,,"('clover', 'come')",tony_marques01
,,"('come', 'everyone')",tony_marques01
,,"('heroes', 'peoplegod')",claudiaribola
,,"('peoplegod', 'mercy')",claudiaribola
,,"('mercy', 'nationcivil')",claudiaribola
,,"('nationcivil', 'resistance')",claudiaribola
,,"('resistance', 'aretodolsonaro')",claudiaribola
,,"('hope', 'option')",jofariasqueiroz
,,"('save', 'brazil')",taniaaraujo3977
,,"('still', 'people')",alessandramorenok
,,"('people', 'say')",alessandramorenok
,,"('say', 'fraudthis')",alessandramorenok
,,"('fraudthis', 'giving')",alessandramorenok
,,"('giving', 'money')",alessandramorenok
,,"('money', 'polling')",alessandramorenok
,,"('polling', 'station')",alessandramorenok
,,"('station', 'look')",alessandramorenok
,,"('look', 'facebook')",alessandramorenok
,,"('facebook', 'social')",alessandramorenok
,,"('social', 'network')",alessandramorenok
,,"('network', 'mine')",alessandramorenok
,,"('mine', 'agree')",alessandramorenok
,,"('agree', 'post')",alessandramorenok
,,"('post', 'leave')",alessandramorenok
,,"('leave', 'agree')",alessandramorenok
,,"('agree', 'everything')",alessandramorenok
,,"('everything', 'shown')",alessandramorenok
,,"('shown', 'wrong')",alessandramorenok
,,"('wrong', 'done')",alessandramorenok
,,"('done', 'since')",alessandramorenok
,,"('since', 'beginning')",alessandramorenok
,,"('beginning', 'elections')",alessandramorenok
,,"('elections', 'yet')",alessandramorenok
,,"('yet', 'agrees')",alessandramorenok
,,"('agrees', 'unfortunatethis')",alessandramorenok
,,"('unfortunatethis', 'facebook')",alessandramorenok
,,"('facebook', 'instagram')",alessandramorenok
,,"('instagram', 'twitter')",alessandramorenok
,,"('twitter', 'never')",alessandramorenok
,,"('never', 'asked')",alessandramorenok
,,"('asked', 'anyone')",alessandramorenok
,,"('anyone', 'follow')",alessandramorenok
,,"('follow', 'want')",alessandramorenok
,,"('want', 'enter')",alessandramorenok
,,"('enter', 'leavei')",alessandramorenok
,,"('leavei', 'go')",alessandramorenok
,,"('go', 'go')",alessandramorenok
,,"('go', 'petista')",alessandramorenok
,,"('petista', 'profile')",alessandramorenok
,,"('profile', 'make')",alessandramorenok
,,"('make', 'kind')",alessandramorenok
,,"('kind', 'comment')",alessandramorenok
,,"('comment', 'come')",alessandramorenok
,,"('come', 'simply')",alessandramorenok
,,"('simply', 'skirt')",alessandramorenok
,,"('skirt', 'sure')",alessandramorenok
,,"('sure', 'well')",alessandramorenok
,,"('well', 'opposite')",alessandramorenok
,,"('opposite', 'sides')",alessandramorenok
,,"('sides', 'thanks')",alessandramorenok
,,"('thanks', 'god')",alessandramorenok
,,"('boot', 'pra')",liliapiresds
,,"('pra', 'moer')",liliapiresds
,,"('need', 'know')",ygormonteiropsyco
,,"('know', 'ask')",ygormonteiropsyco
,,"('ask', 'santa')",ygormonteiropsyco
,,"('campos', 'goytacazesrj')",jeanecunhachagas
,,"('united', 'people')",jeanecunhachagas
,,"('people', 'never')",jeanecunhachagas
,,"('never', 'overcome')",jeanecunhachagas
,,"('overcome', 'campos')",jeanecunhachagas
,,"('campos', 'goytacazesrj')",jeanecunhachagas
,,"('im', 'street')",bjonathanmoura
,,"('street', 'brazilian')",bjonathanmoura
,,"('brazilian', 'great')",bjonathanmoura
,,"('great', 'pride')",bjonathanmoura
,,"('marcos', 'siqueira')",taxi.defranquine
,,"('siqueira', 'ssa')",taxi.defranquine
,,"('ssa', 'message')",taxi.defranquine
,,"('message', 'taxist')",taxi.defranquine
,,"('taxist', 'brazilian')",taxi.defranquine
,,"('brazilian', 'pride')",taxi.defranquine
,,"('pride', 'come')",taxi.defranquine
,,"('come', 'street')",taxi.defranquine
,,"('street', 'boqueirocuritibapr')",taxi.defranquine
,,"('boqueirocuritibapr', 'quartel')",taxi.defranquine
,,"('quartel', 'intervention')",taxi.defranquine
,,"('intervention', 'united')",taxi.defranquine
,,"('use', 'many')",bhaduskah
,,"('movement', 'troops')",livreexpressa
,,"('troops', 'brazil')",livreexpressa
,,"('brazil', 'president')",livreexpressa
,,"('intervention', 'monday')",jofariasqueiroz
,,"('monday', 'november')",jofariasqueiroz
,,"('november', 'general')",jofariasqueiroz
,,"('general', 'strike')",jofariasqueiroz
,,"('strike', 'either')",jofariasqueiroz
,,"('either', 'act')",jofariasqueiroz
,,"('act', 'slaves')",jofariasqueiroz
,,"('slaves', 'months')",jofariasqueiroz
,,"('respect', 'magna')",bhaduskah
,,"('magna', 'cartaour')",bhaduskah
,,"('nong', 'charged')",adv.missesfrances
,,"('charged', 'bolsonaros')",adv.missesfrances
,,"('bolsonaros', 'fiscal')",adv.missesfrances
,,"('fiscal', 'responsibility')",adv.missesfrances
,,"('responsibility', 'outbreak')",adv.missesfrances
,,"('outbreak', 'scream')",adv.missesfrances
,,"('scream', 'impeachment')",adv.missesfrances
,,"('impeachment', 'himbolsonaro')",adv.missesfrances
,,"('himbolsonaro', 'diverted')",adv.missesfrances
,,"('diverted', 'billion')",adv.missesfrances
,,"('billion', 'secret')",adv.missesfrances
,,"('secret', 'budget')",adv.missesfrances
,,"('budget', 'understand')",adv.missesfrances
,,"('understand', 'bolsonaro')",adv.missesfrances
,,"('bolsonaro', 'wanted')",adv.missesfrances
,,"('wanted', 'much')",adv.missesfrances
,,"('much', 'allies')",adv.missesfrances
,,"('allies', 'push')",adv.missesfrances
,,"('push', 'secret')",adv.missesfrances
,,"('secret', 'budgetnot')",adv.missesfrances
,,"('budgetnot', 'give')",adv.missesfrances
,,"('give', 'transparency')",adv.missesfrances
,,"('transparency', 'incompetence')",adv.missesfrances
,,"('incompetence', 'lies')",adv.missesfrances
,,"('lies', 'posted')",adv.missesfrances
,,"('posted', 'absurdtransition')",adv.missesfrances
,,"('absurdtransition', 'team')",adv.missesfrances
,,"('team', 'discovered')",adv.missesfrances
,,"('discovered', 'public')",adv.missesfrances
,,"('public', 'coffers')",adv.missesfrances
,,"('coffers', 'zeroedbabolsonaro')",adv.missesfrances
,,"('zeroedbabolsonaro', 'used')",adv.missesfrances
,,"('used', 'money')",adv.missesfrances
,,"('money', 'country')",adv.missesfrances
,,"('country', 'give')",adv.missesfrances
,,"('give', 'center')",adv.missesfrances
,,"('center', 'try')",adv.missesfrances
,,"('try', 'reelectnow')",adv.missesfrances
,,"('reelectnow', 'know')",adv.missesfrances
,,"('know', 'bought')",adv.missesfrances
,,"('bought', 'much')",adv.missesfrances
,,"('much', 'votebrazil')",adv.missesfrances
,,"('votebrazil', 'money')",adv.missesfrances
,,"('money', 'anythingthe')",adv.missesfrances
,,"('anythingthe', 'budget')",adv.missesfrances
,,"('budget', 'bolsonaro')",adv.missesfrances
,,"('bolsonaro', 'sent')",adv.missesfrances
,,"('sent', 'year')",adv.missesfrances
,,"('year', 'longer')",adv.missesfrances
,,"('longer', 'contemplated')",adv.missesfrances
,,"('contemplated', 'aid')",adv.missesfrances
,,"('aid', 'r')",adv.missesfrances
,,"('r', 'determination')",adv.missesfrances
,,"('determination', 'ends')",adv.missesfrances
,,"('ends', 'december')",adv.missesfrances
,,"('december', 'however')",adv.missesfrances
,,"('however', 'lula')",adv.missesfrances
,,"('lula', 'administration')",adv.missesfrances
,,"('administration', 'committed')",adv.missesfrances
,,"('committed', 'honoring')",adv.missesfrances
,,"('honoring', 'new')",adv.missesfrances
,,"('new', 'bolsa')",adv.missesfrances
,,"('bolsa', 'familia')",adv.missesfrances
,,"('familia', 'created')",adv.missesfrances
,,"('created', 'amount')",adv.missesfrances
,,"('amount', 'r')",adv.missesfrances
,,"('r', 'per')",adv.missesfrances
,,"('per', 'child')",adv.missesfrances
,,"('child', 'promisedeven')",adv.missesfrances
,,"('promisedeven', 'public')",adv.missesfrances
,,"('public', 'coffers')",adv.missesfrances
,,"('coffers', 'zeroedfor')",adv.missesfrances
,,"('zeroedfor', 'transition')",adv.missesfrances
,,"('transition', 'team')",adv.missesfrances
,,"('team', 'proposing')",adv.missesfrances
,,"('proposing', 'emergency')",adv.missesfrances
,,"('emergency', 'pec')",adv.missesfrances
,,"('pec', 'bear')",adv.missesfrances
,,"('bear', 'expense')",adv.missesfrances
,,"('expense', 'priority')",adv.missesfrances
,,"('priority', 'bolsonaro')",adv.missesfrances
,,"('bolsonaro', 'roasted')",adv.missesfrances
,,"('roasted', 'everythingnow')",adv.missesfrances
,,"('everythingnow', 'hands')",adv.missesfrances
,,"('hands', 'national')",adv.missesfrances
,,"('national', 'congress')",adv.missesfrances
,,"('congress', 'approval')",adv.missesfrances
,,"('approval', 'pec')",adv.missesfrances
,,"('pec', 'cover')",adv.missesfrances
,,"('cover', 'deputies')",adv.missesfrances
,,"('deputies', 'approval')",adv.missesfrances
,,"('approval', 'emergency')",adv.missesfrances
,,"('emergency', 'pec')",adv.missesfrances
,,"('pec', 'agora')",adv.missesfrances
,,"('agora', 'ask')",adv.missesfrances
,,"('ask', 'build')",adv.missesfrances
,,"('build', 'school')",adv.missesfrances
,,"('school', 'hospital')",adv.missesfrances
,,"('hospital', 'university')",adv.missesfrances
,,"('university', 'day')",adv.missesfrances
,,"('day', 'care')",adv.missesfrances
,,"('care', 'anything')",adv.missesfrances
,,"('anything', 'ended')",adv.missesfrances
,,"('ended', 'investment')",adv.missesfrances
,,"('investment', 'culture')",adv.missesfrances
,,"('culture', 'health')",adv.missesfrances
,,"('health', 'education')",adv.missesfrances
,,"('education', 'diabs')",adv.missesfrances
,,"('diabs', 'add')",adv.missesfrances
,,"('add', 'money')",adv.missesfrances
,,"('money', 'bolsonro')",adv.missesfrances
,,"('bolsonro', 'broke')",adv.missesfrances
,,"('broke', 'brazilbrazil')",adv.missesfrances
,,"('brazilbrazil', 'brokendid')",adv.missesfrances
,,"('brokendid', 'understand')",adv.missesfrances
,,"('understand', 'president')",adv.missesfrances
,,"('president', 'administrative')",adv.missesfrances
,,"('thursday', 'epitcio')",mimosdeluxo_danessa
,,"('epitcio', 'pessoa')",mimosdeluxo_danessa
,,"('pessoa', 'intervention')",mimosdeluxo_danessa
,,"('cariocas', 'took')",patricioediasrj
,,"('took', 'streets')",patricioediasrj
,,"('streets', 'future')",patricioediasrj
,,"('future', 'brazil')",patricioediasrj
,,"('inadmissible', 'tramp')",resistencia_bolsonarista
,,"('tramp', 'sayswe')",resistencia_bolsonarista
,,"('sayswe', 'take')",resistencia_bolsonarista
,,"('take', 'powerarmy')",resistencia_bolsonarista
,,"('front', 'pinheirinho')",leilacamargoficial
,,"('pinheirinho', 'fort')",leilacamargoficial
,,"('fort', 'curitiba')",leilacamargoficial
,,"('curitiba', 'seeking')",leilacamargoficial
,,"('seeking', 'federal')",leilacamargoficial
,,"('federal', 'intervention')",leilacamargoficial
,,"('intervention', 'lot')",leilacamargoficial
,,"('lot', 'order')",leilacamargoficial
,,"('order', 'flag')",leilacamargoficial
,,"('flag', 'never')",leilacamargoficial
,,"('never', 'red')",leilacamargoficial
,,"('red', 'god')",leilacamargoficial
,,"('god', 'homeland')",leilacamargoficial
,,"('homeland', 'family')",leilacamargoficial
,,"('family', 'free')",leilacamargoficial
,,"('free', 'future')",leilacamargoficial
,,"('future', 'children')",leilacamargoficial
,,"('children', 'daughters')",leilacamargoficial
,,"('daughters', 'intervention')",leilacamargoficial
,,"('indigenous', 'chief')",livreexpressa
,,"('chief', 'adheres')",livreexpressa
,,"('adheres', 'manifestations')",livreexpressa
,,"('manifestations', 'clean')",livreexpressa
,,"('clean', 'elections')",livreexpressa
,,"('elections', 'brazil')",livreexpressa
,,"('brazil', 'president')",livreexpressa
,,"('protestant', 'prayer')",livreexpressa
,,"('prayer', 'embraces')",livreexpressa
,,"('embraces', 'barracks')",livreexpressa
,,"('barracks', 'armed')",livreexpressa
,,"('armed', 'forces')",livreexpressa
,,"('forces', 'paulo')",livreexpressa
,,"('paulo', 'president')",livreexpressa
,,"('federal', 'intervention')",dra.michelemiranda_nutri
,,"('intervention', 'intervention')",dra.michelemiranda_nutri
,,"('really', 'thrilled')",patricianery1802
,,"('thrilled', 'pride')",patricianery1802
,,"('pride', 'cuiabano')",patricianery1802
,,"('cuiabano', 'people')",patricianery1802
,,"('people', 'land')",patricianery1802
,,"('land', 'god')",patricianery1802
,,"('god', 'gave')",patricianery1802
,,"('gave', 'call')",patricianery1802
,,"('call', 'home')",patricianery1802
,,"('home', 'give')",patricianery1802
,,"('give', 'intervention')",patricianery1802
,,"('intervention', 'giovanna')",patricianery1802
,,"('giovanna', 'caseli')",patricianery1802
,,"('caseli', 'graa')",patricianery1802
,,"('graa', 'cunha')",patricianery1802
,,"('cunha', 'carolina')",patricianery1802
,,"('carolina', 'rodrigues')",patricianery1802
,,"('rodrigues', 'marcelle')",patricianery1802
,,"('marcelle', 'costa')",patricianery1802
,,"('costa', 'flvia')",patricianery1802
,,"('flvia', 'mendes')",patricianery1802
,,"('mendes', 'cleyton')",patricianery1802
,,"('cleyton', 'costa')",patricianery1802
,,"('costa', 'edio')",patricianery1802
,,"('edio', 'bosco')",patricianery1802
,,"('bosco', 'botelho')",patricianery1802
,,"('botelho', 'edson')",patricianery1802
,,"('edson', 'nery')",patricianery1802
,,"('nery', 'antonio')",patricianery1802
,,"('amazonas', 'believe')",rozany_neves
,,"('believe', 'intervention')",rozany_neves
,,"('uberlndiamg', 'come')",marayzamf
,,"('come', 'streets')",marayzamf
,,"('streets', 'need')",marayzamf
,,"('need', 'intervention')",marayzamf
,,"('patriota', 'video')",calhasgbs
,,"('video', 'page')",calhasgbs
,,"('page', 'hard')",calhasgbs
,,"('hard', 'drop')",calhasgbs
,,"('drop', 'pride')",calhasgbs
,,"('pride', 'fight')",calhasgbs
,,"('fight', 'freedomis')",calhasgbs
,,"('freedomis', 'hard')",calhasgbs
,,"('hard', 'open')",calhasgbs
,,"('open', 'eyes')",calhasgbs
,,"('eyes', 'error')",calhasgbs
,,"('error', 'help')",calhasgbs
,,"('help', 'nation')",calhasgbs
,,"('nation', 'continue')",calhasgbs
,,"('continue', 'freedom')",calhasgbs
,,"('freedom', 'expression')",calhasgbs
,,"('expression', 'intervention')",calhasgbs
,,"('wait', 'secondoopsisnt')",joaomessiasaraujo
,,"('secondoopsisnt', 'dictatorshipin')",joaomessiasaraujo
,,"('dictatorshipin', 'venezuela')",joaomessiasaraujo
,,"('venezuela', 'also')",joaomessiasaraujo
,,"('also', 'contested')",joaomessiasaraujo
,,"('contested', 'outcome')",joaomessiasaraujo
,,"('outcome', 'elections')",joaomessiasaraujo
,,"('elections', 'arrestedare')",joaomessiasaraujo
,,"('arrestedare', 'afraid')",joaomessiasaraujo
,,"('afraid', 'discovering')",joaomessiasaraujo
,,"('discovering', 'fraudthey')",joaomessiasaraujo
,,"('fraudthey', 'want')",joaomessiasaraujo
,,"('want', 'go')",joaomessiasaraujo
,,"('go', 'throat')",joaomessiasaraujo
,,"('throat', 'thief')",joaomessiasaraujo
,,"('thief', 'use')",joaomessiasaraujo
,,"('use', 'threats')",joaomessiasaraujo
,,"('threats', 'psychological')",joaomessiasaraujo
,,"('psychological', 'pressure')",joaomessiasaraujo
,,"('pressure', 'intervention')",joaomessiasaraujo
,,"('intervention', 'together')",jofariasqueiroz
,,"('together', 'november')",jofariasqueiroz
,,"('november', 'th')",jofariasqueiroz
,,"('th', 'general')",jofariasqueiroz
,,"('general', 'strikeeither')",jofariasqueiroz
,,"('strikeeither', 'close')",jofariasqueiroz
,,"('close', 'everything')",jofariasqueiroz
,,"('everything', 'slaves')",jofariasqueiroz
,,"('slaves', 'months')",jofariasqueiroz
,,"('months', 'socialism')",jofariasqueiroz
,,"('socialism', 'communism')",jofariasqueiroz
,,"('people', 'serious')",pedrinho.nunes.10420
,,"('serious', 'fall')",pedrinho.nunes.10420
,,"('fall', 'even')",pedrinho.nunes.10420
,,"('even', 'voted')",pedrinho.nunes.10420
,,"('voted', 'worm')",pedrinho.nunes.10420
,,"('worm', 'lula')",pedrinho.nunes.10420
,,"('lula', 'warning')",pedrinho.nunes.10420
,,"('warning', 'democratically')",pedrinho.nunes.10420
,,"('democratically', 'intervention')",pedrinho.nunes.10420
,,"('intervention', 'already')",pedrinho.nunes.10420
,,"('senator', 'lasier')",joaomessiasaraujo
,,"('lasier', 'martins')",joaomessiasaraujo
,,"('martins', 'saying')",joaomessiasaraujo
,,"('saying', 'choking')",joaomessiasaraujo
,,"('choking', 'throat')",joaomessiasaraujo
,,"('throat', 'every')",joaomessiasaraujo
,,"('every', 'brazilian')",joaomessiasaraujo
,,"('brazilian', 'goodstf')",joaomessiasaraujo
,,"('goodstf', 'national')",joaomessiasaraujo
,,"('national', 'shamethis')",joaomessiasaraujo
,,"('shamethis', 'senator')",joaomessiasaraujo
,,"('senator', 'called')",joaomessiasaraujo
,,"('called', 'impeachment')",joaomessiasaraujo
,,"('impeachment', 'alexandre')",joaomessiasaraujo
,,"('alexandre', 'moraes')",joaomessiasaraujo
,,"('time', 'brazil')",livreexpressa
,,"('brazil', 'come')",livreexpressa
,,"('come', 'together')",livreexpressa
,,"('together', 'go')",livreexpressa
,,"('go', 'streets')",livreexpressa
,,"('streets', 'president')",livreexpressa
,,"('come', 'guys')",resistencia_bolsonarista
,,"('people', 'absurd')",mrlima2
,,"('absurd', 'happeningseveral')",mrlima2
,,"('happeningseveral', 'people')",mrlima2
,,"('people', 'laughing')",mrlima2
,,"('laughing', 'mocking')",mrlima2
,,"('mocking', 'demonstrations')",mrlima2
,,"('demonstrations', 'many')",mrlima2
,,"('many', 'people')",mrlima2
,,"('people', 'commenting')",mrlima2
,,"('commenting', 'driver')",mrlima2
,,"('driver', 'ran')",mrlima2
,,"('ran', 'patriots')",mrlima2
,,"('patriots', 'even')",mrlima2
,,"('even', 'childrenthey')",mrlima2
,,"('childrenthey', 'would')",mrlima2
,,"('would', 'thingi')",mrlima2
,,"('thingi', 'keep')",mrlima2
,,"('keep', 'thinking')",mrlima2
,,"('thinking', 'wrong')",mrlima2
,,"('wrong', 'minds')",mrlima2
,,"('minds', 'love')",mrlima2
,,"('love', 'god')",mrlima2
,,"('god', 'homeland')",mrlima2
,,"('homeland', 'family')",mrlima2
,,"('family', 'choosing')",mrlima2
,,"('choosing', 'someone')",mrlima2
,,"('someone', 'q')",mrlima2
,,"('q', 'frauded')",mrlima2
,,"('frauded', 'elections')",mrlima2
,,"('elections', 'right')",mrlima2
,,"('right', 'one')",mrlima2
,,"('one', 'sure')",mrlima2
,,"('sure', 'lets')",mrlima2
,,"('lets', 'leave')",mrlima2
,,"('leave', 'gods')",mrlima2
,,"('gods', 'righteousness')",mrlima2
,,"('righteousness', 'righteousness')",mrlima2
,,"('righteousness', 'man')",mrlima2
,,"('man', 'decide')",mrlima2
,,"('decide', 'respect')",mrlima2
,,"('respect', 'please')",mrlima2
,,"('please', 'intervention')",mrlima2
,,"('intervention', 'priceless')",jofariasqueiroz
,,"('priceless', 'thinks')",jofariasqueiroz
,,"('thinks', 'accept')",jofariasqueiroz
,,"('accept', 'omits')",jofariasqueiroz
,,"('get', 'streetsblood')",livreexpressa
,,"('streetsblood', 'eyes')",livreexpressa
,,"('eyes', 'communism')",livreexpressa
,,"('communism', 'president')",livreexpressa
,,"('truth', 'one')",calhasgbs
,,"('one', 'wants')",calhasgbs
,,"('wants', 'see')",calhasgbs
,,"('see', 'lets')",calhasgbs
,,"('lets', 'wake')",calhasgbs
,,"('wake', 'brazil')",calhasgbs
,,"('brazil', 'manifestation')",calhasgbs
,,"('manifestation', 'internet')",calhasgbs
,,"('internet', 'intervention')",calhasgbs
,,"('look', 'absurd')",calhasgbs
,,"('absurd', 'taking')",calhasgbs
,,"('taking', 'even')",calhasgbs
,,"('even', 'international')",calhasgbs
,,"('international', 'media')",calhasgbs
,,"('media', 'appear')",calhasgbs
,,"('appear', 'countries')",calhasgbs
,,"('countries', 'wakes')",calhasgbs
,,"('wakes', 'people')",calhasgbs
,,"('people', 'late')",calhasgbs
,,"('late', 'lets')",calhasgbs
,,"('lets', 'fight')",calhasgbs
,,"('fight', 'rights')",calhasgbs
,,"('rights', 'expression')",calhasgbs
,,"('expression', 'intervention')",calhasgbs
,,"('rj', 'cml')",anderson_maracatrj
,,"('cml', 'longer')",anderson_maracatrj
,,"('longer', 'stop')",anderson_maracatrj
,,"('stop', 'drop')",anderson_maracatrj
,,"('drop', 'system')",anderson_maracatrj
,,"('system', 'awarded')",anderson_maracatrj
,,"('awarded', 'god')",anderson_maracatrj
,,"('god', 'security')",anderson_maracatrj
,,"('security', 'forces')",anderson_maracatrj
,,"('forces', 'armed')",anderson_maracatrj
,,"('armed', 'forces')",anderson_maracatrj
,,"('forces', 'side')",anderson_maracatrj
,,"('side', 'fighting')",anderson_maracatrj
,,"('fighting', 'justice')",anderson_maracatrj
,,"('justice', 'unfortunately')",anderson_maracatrj
,,"('unfortunately', 'cuba')",anderson_maracatrj
,,"('cuba', 'venezuela')",anderson_maracatrj
,,"('venezuela', 'opportunity')",anderson_maracatrj
,,"('opportunity', 'lets')",anderson_maracatrj
,,"('lets', 'go')",anderson_maracatrj
,,"('go', 'full')",anderson_maracatrj
,,"('full', 'force')",anderson_maracatrj
,,"('force', 'brazilian')",anderson_maracatrj
,,"('brazilian', 'people')",anderson_maracatrj
,,"('people', 'overthrow')",anderson_maracatrj
,,"('overthrow', 'system')",anderson_maracatrj
,,"('system', 'people')",anderson_maracatrj
,,"('people', 'streets')",anderson_maracatrj
,,"('streets', 'uninterruptedly')",anderson_maracatrj
,,"('uninterruptedly', 'go')",anderson_maracatrj
,,"('go', 'us')",anderson_maracatrj
,,"('us', 'war')",anderson_maracatrj
,,"('war', 'spiritual')",anderson_maracatrj
,,"('spiritual', 'crying')",anderson_maracatrj
,,"('crying', 'last')",anderson_maracatrj
,,"('last', 'one')",anderson_maracatrj
,,"('one', 'night')",anderson_maracatrj
,,"('night', 'joy')",anderson_maracatrj
,,"('joy', 'come')",anderson_maracatrj
,,"('come', 'dawn')",anderson_maracatrj
,,"('dawn', 'psalms')",anderson_maracatrj
,,"('psalms', 'god')",anderson_maracatrj
,,"('god', 'bless')",anderson_maracatrj
,,"('bless', 'brazil')",anderson_maracatrj
,,"('brazil', 'share')",anderson_maracatrj
,,"('share', 'intervention')",anderson_maracatrj
,,"('intervention', 'corja')",jofariasqueiroz
,,"('corja', 'sleep')",jofariasqueiroz
,,"('let', 'us')",jofariasqueiroz
,,"('us', 'remain')",jofariasqueiroz
,,"('remain', 'united')",jofariasqueiroz
,,"('united', 'intervention')",jofariasqueiroz
,,"('intervention', 'act')",jofariasqueiroz
,,"('federal', 'intervention')",jefftorrespro
,,"('entrepreneur', 'closes')",livreexpressa
,,"('closes', 'doors')",livreexpressa
,,"('doors', 'indefinitely')",livreexpressa
,,"('indefinitely', 'president')",livreexpressa
,,"('right', 'wing')",calhasgbs
,,"('wing', 'ones')",calhasgbs
,,"('ones', 'feared')",calhasgbs
,,"('feared', 'brazil')",calhasgbs
,,"('brazil', 'misunderstood')",calhasgbs
,,"('misunderstood', 'already')",calhasgbs
,,"('already', 'begun')",calhasgbs
,,"('begun', 'transition')",calhasgbs
,,"('transition', 'socialism')",calhasgbs
,,"('socialism', 'quickly')",calhasgbs
,,"('quickly', 'communism')",calhasgbs
,,"('communism', 'still')",calhasgbs
,,"('still', 'time')",calhasgbs
,,"('time', 'lets')",calhasgbs
,,"('lets', 'fight')",calhasgbs
,,"('fight', 'freedom')",calhasgbs
,,"('freedom', 'manifestation')",calhasgbs
,,"('manifestation', 'internet')",calhasgbs
,,"('internet', 'also')",calhasgbs
,,"('also', 'people')",calhasgbs
